[Table3D]
2.90191650390625	4.352874755859375	5.8038330078125	7.254791259765625	8.70574951171875	10.156707763671875	11.607666015625	13.058624267578125	14.50958251953125	17.4114990234375	20.31341552734375	23.21533203125	26.097902425130208	28.999818929036458	31.901735432942708	34.80365193684896	37.70556844075521	40.60748494466146
600.0	62.6708984375	64.0289306640625	66.5191650390625	69.7601318359375	73.3001708984375	76.72119140625	79.7393798828125	82.23876953125	84.1796875	85.6109619140625	86.639404296875	87.3809814453125	87.9608154296875	88.4185791015625	88.800048828125	89.0899658203125	89.2791748046875	89.3798828125
1000.0	62.8387451171875	64.208984375	66.71142578125	69.9188232421875	73.40087890625	76.708984375	79.6600341796875	82.1197509765625	84.0911865234375	85.589599609375	86.7095947265625	87.5396728515625	88.1988525390625	88.7298583984375	89.16015625	89.4805908203125	89.7003173828125	89.8101806640625
1400.0	63.1195068359375	64.5111083984375	67.041015625	70.25146484375	73.6297607421875	76.7913818359375	79.5806884765625	81.97021484375	83.9813232421875	85.589599609375	86.8499755859375	87.8387451171875	88.641357421875	89.2913818359375	89.8101806640625	90.2008056640625	90.460205078125	90.5914306640625
1800.0	63.4613037109375	65.1214599609375	67.6788330078125	70.8892822265625	73.9593505859375	77.0111083984375	79.65087890625	81.9610595703125	83.9508056640625	85.6597900390625	87.078857421875	88.250732421875	89.2303466796875	90.0299072265625	90.6707763671875	91.1407470703125	91.4398193359375	91.58935546875
2200.0	63.800048828125	65.49072265625	68.0999755859375	71.3287353515625	74.371337890625	77.349853515625	79.8797607421875	82.1014404296875	84.06982421875	85.8612060546875	87.420654296875	88.76953125	89.9200439453125	90.869140625	91.6107177734375	92.1600341796875	92.5201416015625	92.6910400390625
2600.0	64.208984375	65.9088134765625	68.5302734375	71.74072265625	74.7711181640625	77.740478515625	80.2490234375	82.4310302734375	84.3902587890625	86.2396240234375	87.921142578125	89.4012451171875	90.679931640625	91.7388916015625	92.59033203125	93.20068359375	93.59130859375	93.7896728515625
3000.0	64.7705078125	66.2200927734375	68.81103515625	71.990966796875	75.2410888671875	78.2012939453125	80.74951171875	82.97119140625	84.979248046875	86.871337890625	88.5986328125	90.14892578125	91.510009765625	92.63916015625	93.548583984375	94.1986083984375	94.62890625	94.8394775390625
3400.0	65.5914306640625	67.010498046875	69.53125	72.6593017578125	75.89111328125	78.86962890625	81.4910888671875	83.7890625	85.8795166015625	87.7685546875	89.48974609375	91.0308837890625	92.388916015625	93.548583984375	94.4793701171875	95.159912109375	95.599365234375	95.819091796875
3800.0	66.680908203125	68.0694580078125	70.5413818359375	73.6114501953125	76.81884765625	79.8309326171875	82.51953125	84.89990234375	87.0086669921875	88.861083984375	90.509033203125	91.9891357421875	93.310546875	94.4610595703125	95.379638671875	96.0601806640625	96.4996337890625	96.7193603515625
4200.0	67.9901123046875	69.3603515625	71.7987060546875	74.84130859375	78.021240234375	81.0302734375	83.740234375	86.12060546875	88.1805419921875	89.9688720703125	91.5313720703125	92.9412841796875	94.219970703125	95.318603515625	96.2188720703125	96.868896484375	97.2900390625	97.491455078125
4600.0	69.378662109375	70.73974609375	73.150634765625	76.15966796875	79.30908203125	82.281494140625	84.930419921875	87.2406005859375	89.22119140625	90.93017578125	92.4285888671875	93.798828125	95.0286865234375	96.0906982421875	96.929931640625	97.540283203125	97.918701171875	98.1109619140625
5000.0	70.6695556640625	72.00927734375	74.4110107421875	77.38037109375	80.48095703125	83.3709716796875	85.919189453125	88.1103515625	89.9993896484375	91.6412353515625	93.121337890625	94.4610595703125	95.6512451171875	96.661376953125	97.44873046875	98.0010986328125	98.3306884765625	98.4893798828125
5400.0	71.7193603515625	73.0499267578125	75.3997802734375	78.3203125	81.329345703125	84.130859375	86.5692138671875	88.65966796875	90.460205078125	92.059326171875	93.5089111328125	94.8394775390625	95.9991455078125	96.9696044921875	97.698974609375	98.1903076171875	98.480224609375	98.6114501953125
5800.0	72.479248046875	73.7701416015625	76.0589599609375	78.8909912109375	81.79931640625	84.5001220703125	86.8408203125	88.8397216796875	90.570068359375	92.138671875	93.5791015625	94.891357421875	96.038818359375	96.9696044921875	97.6593017578125	98.1109619140625	98.3612060546875	98.4710693359375
6200.0	72.9400634765625	74.1912841796875	76.3885498046875	79.1107177734375	81.9091796875	84.5001220703125	86.749267578125	88.6810302734375	90.36865234375	91.9097900390625	93.328857421875	94.62890625	95.770263671875	96.6888427734375	97.3602294921875	97.79052734375	98.0194091796875	98.1201171875
6600.0	73.18115234375	74.371337890625	76.4801025390625	79.0802001953125	81.768798828125	84.259033203125	86.4288330078125	88.3087158203125	89.959716796875	91.4794921875	92.889404296875	94.189453125	95.330810546875	96.2493896484375	96.9207763671875	97.3388671875	97.57080078125	97.6715087890625
7000.0	73.27880859375	74.420166015625	76.4404296875	78.9398193359375	81.5399169921875	83.9508056640625	86.0687255859375	87.8997802734375	89.5294189453125	91.0308837890625	92.4407958984375	93.7408447265625	94.879150390625	95.8099365234375	96.4813232421875	96.9207763671875	97.149658203125	97.2503662109375
7400.0	73.309326171875	74.420166015625	76.3885498046875	78.839111328125	81.3812255859375	83.7493896484375	85.8306884765625	87.6495361328125	89.2608642578125	90.7501220703125	92.15087890625	93.450927734375	94.6014404296875	95.5291748046875	96.2188720703125	96.661376953125	96.8994140625	97.0001220703125
